properties.ObjectId,properties.StopID,properties.PID,properties.basisForSearch
4982,9817,1,NULL
4983,10115,2,NULL
4984,10039,1,NULL
4985,9998,1,Condition of parole / probation/ PRCS / mandatory supervision
4986,9872,3,Consent given
4987,10083,1,Officer Safety/safety of others
4988,9894,2,NULL
4989,9818,1,Consent given
4990,10116,1,Officer Safety/safety of others
4991,10040,1,NULL
4992,9999,1,NULL
4993,9873,1,NULL
4994,10084,1,NULL
4995,9895,1,NULL
4996,9818,1,Officer Safety/safety of others
4997,10117,1,NULL
4998,10042,1,NULL
4999,10000,1,Condition of parole / probation/ PRCS / mandatory supervision
5000,9874,1,NULL
5001,10086,1,Condition of parole / probation/ PRCS / mandatory supervision
5002,9896,1,NULL
5003,9819,1,NULL
5004,10118,1,NULL
5005,10043,1,Consent given
5006,10001,1,NULL
5007,9875,1,NULL
5008,10087,1,Officer Safety/safety of others
5009,9896,2,NULL
5010,9820,1,Consent given
5011,10119,1,NULL
5012,10043,1,Officer Safety/safety of others
5013,10002,1,NULL
5014,9876,1,NULL
5015,10087,1,Suspected weapons
5016,9897,1,Vehicle inventory
5017,9821,1,NULL
5018,10120,1,NULL
5019,10044,1,NULL
5020,10003,1,NULL
5021,9877,1,NULL
5022,10087,1,Vehicle inventory
5023,10088,1,NULL
5024,10089,1,NULL
5025,10090,1,NULL
5026,10091,1,NULL
5027,10092,1,NULL
5028,10093,1,NULL
5029,10094,1,Condition of parole / probation/ PRCS / mandatory supervision
5030,10094,1,Officer Safety/safety of others
5031,10094,2,Condition of parole / probation/ PRCS / mandatory supervision
5032,10094,2,Officer Safety/safety of others
5033,10094,2,Visible contraband
5034,10094,3,Officer Safety/safety of others
5035,10094,3,Visible contraband
5036,10094,4,Officer Safety/safety of others
5037,10094,4,Visible contraband
5038,10095,1,NULL
5039,10095,2,NULL
5040,10095,3,NULL
5041,9878,1,NULL
5042,10121,1,Officer Safety/safety of others
5043,10005,1,Condition of parole / probation/ PRCS / mandatory supervision
5044,10045,1,NULL
5045,9879,1,NULL
5046,10122,1,NULL
5047,10006,1,NULL
5048,10046,1,NULL
5049,9880,1,NULL
5050,10124,1,NULL
5051,10007,1,NULL
5052,10046,2,NULL
5053,9881,1,NULL
5054,10125,1,NULL
5055,10008,1,NULL
5056,10047,1,NULL
5057,9882,1,NULL
5058,10126,1,NULL
5059,10009,1,NULL
5060,10048,1,NULL
5061,9883,1,NULL
5062,10128,1,NULL
5063,10010,1,NULL
5064,10049,1,NULL
5065,9884,1,Condition of parole / probation/ PRCS / mandatory supervision
5066,10129,1,NULL
5067,10011,1,NULL
5068,10050,1,NULL
5069,9884,1,Incident to arrest
5070,10130,1,Incident to arrest
5071,10012,1,NULL
5072,10051,1,NULL
5073,9885,1,NULL
5074,10131,1,NULL
5075,10013,1,NULL
5076,10052,1,Incident to arrest
5077,9886,1,NULL
5078,10132,1,Condition of parole / probation/ PRCS / mandatory supervision
5079,10014,1,Officer Safety/safety of others
5080,10052,1,Vehicle inventory
5081,9887,1,Incident to arrest
5082,10133,1,NULL
5083,10015,1,Incident to arrest
5084,10053,1,Officer Safety/safety of others
5085,9888,1,Consent given
5086,10134,1,NULL
5087,10015,2,Consent given
5088,10054,1,Officer Safety/safety of others
5089,9889,1,NULL
5090,10135,1,NULL
5091,10016,1,NULL
5092,10055,1,Officer Safety/safety of others
5093,9890,1,NULL
5094,10136,1,NULL
5095,10017,1,NULL
5096,10055,2,Officer Safety/safety of others
5097,9891,1,NULL
5098,10136,2,NULL
5099,10018,1,NULL
5100,10056,1,Officer Safety/safety of others
5101,9892,1,NULL
5102,10137,1,NULL
5103,10019,1,NULL
5104,10057,1,NULL
5105,9893,1,NULL
5106,10138,1,NULL
5107,10020,1,NULL
5108,10058,1,NULL
5109,10139,1,NULL
5110,10021,1,NULL
5111,10059,1,NULL
5112,10140,1,NULL
5113,10022,1,Incident to arrest
5114,10060,1,NULL
5115,9898,1,NULL
5116,9899,1,NULL
5117,9900,1,NULL
5118,9901,1,NULL
5119,9901,2,NULL
5120,9902,1,NULL
5121,9903,1,Consent given
5122,9904,1,NULL
5123,9905,1,NULL
5124,9906,1,Evidence of crime
5125,9907,1,NULL
5126,9908,1,NULL
5127,9909,1,NULL
5128,9909,2,NULL
5129,9910,1,NULL
5130,9911,1,NULL
5131,9912,1,Condition of parole / probation/ PRCS / mandatory supervision
5132,9912,2,Condition of parole / probation/ PRCS / mandatory supervision
5133,9913,1,NULL
5134,9914,1,NULL
5135,9914,2,NULL
5136,9914,3,NULL
5137,9915,1,NULL
5138,9916,1,NULL
5139,9916,2,NULL
5140,9917,1,NULL
5141,9918,1,NULL
5142,9919,1,Officer Safety/safety of others
5143,9920,1,NULL
5144,9921,1,NULL
5145,9922,1,NULL
5146,9923,1,NULL
5147,9924,1,NULL
5148,9925,1,NULL
5149,9926,1,NULL
5150,9927,1,NULL
5151,9928,1,NULL
5152,9929,1,NULL
5153,9930,1,NULL
5154,9931,1,NULL
5155,9932,1,Condition of parole / probation/ PRCS / mandatory supervision
5156,9933,1,NULL
5157,9934,1,Incident to arrest
5158,9821,2,NULL
5159,9821,3,NULL
5160,9822,1,Incident to arrest
5161,9822,1,Officer Safety/safety of others
5162,9823,1,NULL
5163,9824,1,NULL
5164,9825,1,NULL
5165,9826,1,Consent given
5166,9826,1,Officer Safety/safety of others
5167,9826,2,NULL
5168,9827,1,Condition of parole / probation/ PRCS / mandatory supervision
5169,9828,1,Vehicle inventory
5170,9829,1,NULL
5171,9830,1,NULL
5172,9831,1,NULL
5173,9832,1,NULL
5174,9833,1,NULL
5175,9834,1,NULL
5176,9835,1,NULL
5177,9836,1,NULL
5178,9837,1,NULL
5179,9839,1,Condition of parole / probation/ PRCS / mandatory supervision
5180,9839,1,Incident to arrest
5181,9839,2,NULL
5182,9840,1,NULL
5183,9841,1,NULL
5184,9841,2,NULL
5185,9841,3,NULL
5186,9841,4,NULL
5187,9842,1,NULL
5188,9843,1,Incident to arrest
5189,9843,1,Officer Safety/safety of others
5190,9843,1,Suspected violation of school policy
5191,9843,1,Suspected weapons
5192,9844,1,NULL
5193,9845,1,NULL
5194,9846,1,NULL
5195,9847,1,Vehicle inventory
5196,9848,1,NULL
5197,9849,1,NULL
5198,9850,1,NULL
5199,9851,1,NULL
5200,9852,1,Condition of parole / probation/ PRCS / mandatory supervision
5201,10183,1,NULL
5202,10340,1,NULL
5203,10184,1,NULL
5204,10341,1,NULL
5205,10381,1,Officer Safety/safety of others
5206,10185,1,NULL
5207,10342,1,NULL
5208,10381,1,Suspected weapons
5209,10185,2,NULL
5210,10343,1,NULL
5211,10382,1,NULL
5212,10186,1,NULL
5213,10344,1,NULL
5214,10383,1,Consent given
5215,10187,1,Incident to arrest
5216,10345,1,NULL
5217,10383,1,Officer Safety/safety of others
5218,10187,2,Incident to arrest
5219,10346,1,NULL
5220,10384,1,NULL
5221,10188,1,NULL
5222,10347,1,Officer Safety/safety of others
5223,10384,2,NULL
5224,10189,1,NULL
5225,10348,1,Incident to arrest
5226,10385,1,NULL
5227,10190,1,Condition of parole / probation/ PRCS / mandatory supervision
5228,10349,1,Officer Safety/safety of others
5229,10386,1,Incident to arrest
5230,10190,1,Consent given
5231,10350,1,Consent given
5232,10387,1,NULL
5233,10190,2,Condition of parole / probation/ PRCS / mandatory supervision
5234,10351,1,NULL
5235,10388,1,NULL
5236,10190,2,Consent given
5237,10352,1,NULL
5238,10389,1,Officer Safety/safety of others
5239,10191,1,NULL
5240,10353,1,NULL
5241,10390,1,NULL
5242,10191,2,NULL
5243,10354,1,Incident to arrest
5244,10391,1,NULL
5245,10192,1,NULL
5246,10355,1,NULL
5247,10392,1,Consent given
5248,10193,1,NULL
5249,10356,1,NULL
5250,10392,2,Consent given
5251,10194,1,NULL
5252,10357,1,NULL
5253,10392,3,Consent given
5254,10195,1,NULL
5255,10358,1,NULL
5256,10393,1,NULL
5257,10196,1,NULL
5258,10359,1,NULL
5259,10394,1,NULL
5260,10197,1,NULL
5261,10360,1,NULL
5262,10394,2,NULL
5263,10198,1,NULL
5264,10361,1,NULL
5265,10394,3,NULL
5266,10141,1,NULL
5267,10199,1,NULL
5268,10362,1,Consent given
5269,10394,4,NULL
5270,10142,1,NULL
5271,10200,1,NULL
5272,10362,1,Officer Safety/safety of others
5273,10395,1,Search Warrant
5274,10143,1,NULL
5275,10201,1,NULL
5276,10363,1,NULL
5277,10395,2,Search Warrant
5278,10144,1,NULL
5279,10202,1,NULL
5280,10364,1,NULL
5281,10396,1,Evidence of crime
5282,10145,1,NULL
5283,10203,1,NULL
5284,10365,1,Incident to arrest
5285,10146,1,NULL
5286,10396,1,Incident to arrest
5287,10147,1,NULL
5288,10365,1,Officer Safety/safety of others
5289,10204,1,NULL
5290,10396,1,Officer Safety/safety of others
5291,10148,1,Officer Safety/safety of others
5292,10366,1,NULL
5293,10205,1,NULL
5294,10397,1,NULL
5295,10149,1,Condition of parole / probation/ PRCS / mandatory supervision
5296,10367,1,NULL
5297,10206,1,NULL
5298,10397,2,NULL
5299,10149,1,Officer Safety/safety of others
5300,10368,1,Incident to arrest
5301,10206,2,NULL
5302,10397,3,NULL
5303,10150,1,Incident to arrest
5304,10300,1,Officer Safety/safety of others
5305,10368,1,Officer Safety/safety of others
5306,10207,1,Incident to arrest
5307,10398,1,NULL
5308,10150,2,Incident to arrest
5309,10413,1,NULL
5310,10300,2,Consent given
5311,10368,2,NULL
5312,10208,1,NULL
5313,10399,1,NULL
5314,10151,1,NULL
5315,10414,1,Consent given
5316,10300,2,Officer Safety/safety of others
5317,10369,1,NULL
5318,10209,1,Incident to arrest
5319,10400,1,NULL
5320,10152,1,Incident to arrest
5321,10414,1,Officer Safety/safety of others
5322,10300,3,Consent given
5323,10369,2,NULL
5324,10210,1,NULL
5325,10401,1,NULL
5326,10153,1,NULL
5327,10415,1,NULL
5328,10300,3,Officer Safety/safety of others
5329,10370,1,NULL
5330,10211,1,NULL
5331,10402,1,Officer Safety/safety of others
5332,10154,1,Vehicle inventory
5333,10416,1,Condition of parole / probation/ PRCS / mandatory supervision
5334,10300,4,Consent given
5335,10371,1,NULL
5336,10213,1,Incident to arrest
5337,10402,1,Suspected violation of school policy
5338,10156,1,NULL
5339,10416,1,Officer Safety/safety of others
5340,10300,4,Officer Safety/safety of others
5341,10371,2,NULL
5342,10214,1,NULL
5343,10402,1,Suspected weapons
5344,10157,1,NULL
5345,10259,1,NULL
5346,10417,1,NULL
5347,10300,5,NULL
5348,10372,1,NULL
5349,10215,1,NULL
5350,10402,1,Visible contraband
5351,10158,1,NULL
5352,10260,1,NULL
5353,10418,1,NULL
5354,10301,1,Incident to arrest
5355,10372,2,NULL
5356,10216,1,NULL
5357,10403,1,NULL
5358,10159,1,Officer Safety/safety of others
5359,10261,1,Officer Safety/safety of others
5360,10419,1,NULL
5361,10301,2,Officer Safety/safety of others
5362,10373,1,Incident to arrest
5363,10217,1,NULL
5364,10404,1,NULL
5365,10160,1,NULL
5366,10262,1,NULL
5367,10420,1,NULL
5368,10301,3,NULL
5369,10373,1,Officer Safety/safety of others
5370,10218,1,NULL
5371,10405,1,NULL
5372,10161,1,Incident to arrest
5373,10263,1,NULL
5374,10421,1,NULL
5375,10302,1,NULL
5376,10374,1,NULL
5377,10219,1,NULL
5378,10406,1,NULL
5379,10162,1,NULL
5380,10264,1,Incident to arrest
5381,10422,1,NULL
5382,10303,1,NULL
5383,10375,1,NULL
5384,10220,1,NULL
5385,10407,1,Consent given
5386,10163,1,NULL
5387,10265,1,NULL
5388,10422,2,NULL
5389,10304,1,Officer Safety/safety of others
5390,10376,1,NULL
5391,10221,1,NULL
5392,10407,1,Officer Safety/safety of others
5393,10164,1,NULL
5394,10267,1,NULL
5395,10422,3,NULL
5396,10305,1,NULL
5397,10377,1,NULL
5398,10221,2,NULL
5399,10407,1,Vehicle inventory
5400,10165,1,Condition of parole / probation/ PRCS / mandatory supervision
5401,10268,1,Officer Safety/safety of others
5402,10423,1,Condition of parole / probation/ PRCS / mandatory supervision
5403,10306,1,NULL
5404,10378,1,NULL
5405,10221,3,NULL
5406,10408,1,NULL
5407,10166,1,Condition of parole / probation/ PRCS / mandatory supervision
5408,10268,2,NULL
5409,10423,1,Consent given
5410,10307,1,NULL
5411,10380,1,Condition of parole / probation/ PRCS / mandatory supervision
5412,10222,1,NULL
5413,10409,1,NULL
5414,10410,1,Officer Safety/safety of others
5415,10411,1,NULL
5416,10412,1,NULL
5417,10269,1,Incident to arrest
5418,10423,1,Officer Safety/safety of others
5419,10380,2,Condition of parole / probation/ PRCS / mandatory supervision
5420,10167,1,NULL
5421,10308,1,NULL
5422,10223,1,Incident to arrest
5423,10269,2,Suspected weapons
5424,10424,1,NULL
5425,10380,3,Consent given
5426,10167,2,NULL
5427,10309,1,NULL
5428,10224,1,NULL
5429,10269,3,Officer Safety/safety of others
5430,10425,1,Evidence of crime
5431,10168,1,NULL
5432,10310,1,NULL
5433,10270,1,NULL
5434,10425,1,Officer Safety/safety of others
5435,10169,1,NULL
5436,10312,1,Incident to arrest
5437,10270,2,NULL
5438,10426,1,NULL
5439,10170,1,NULL
5440,10312,1,Officer Safety/safety of others
5441,10270,3,NULL
5442,10427,1,NULL
5443,10171,1,Officer Safety/safety of others
5444,10313,1,NULL
5445,10270,4,NULL
5446,10428,1,NULL
5447,10171,2,Consent given
5448,10314,1,NULL
5449,10271,1,Odor of contraband
5450,10429,1,NULL
5451,10171,2,Officer Safety/safety of others
5452,10315,1,NULL
5453,10271,1,Officer Safety/safety of others
5454,10430,1,NULL
5455,10172,1,Incident to arrest
5456,10225,1,NULL
5457,10316,1,NULL
5458,10272,1,NULL
5459,10431,1,NULL
5460,10173,1,Officer Safety/safety of others
5461,10226,1,NULL
5462,10317,1,NULL
5463,10273,1,NULL
5464,10432,1,NULL
5465,10174,1,Officer Safety/safety of others
5466,10227,1,NULL
5467,10318,1,Consent given
5468,10274,1,NULL
5469,10433,1,NULL
5470,10175,1,Condition of parole / probation/ PRCS / mandatory supervision
5471,10228,1,NULL
5472,10318,1,Officer Safety/safety of others
5473,10275,1,Condition of parole / probation/ PRCS / mandatory supervision
5474,10434,1,NULL
5475,10175,1,Incident to arrest
5476,10229,1,NULL
5477,10319,1,Officer Safety/safety of others
5478,10276,1,NULL
5479,10435,1,Evidence of crime
5480,10175,1,Officer Safety/safety of others
5481,10230,1,NULL
5482,10320,1,NULL
5483,10277,1,Visible contraband
5484,10435,1,Officer Safety/safety of others
5485,10176,1,NULL
5486,10231,1,Evidence of crime
5487,10321,1,NULL
5488,10278,1,NULL
5489,10435,2,Evidence of crime
5490,10177,1,NULL
5491,10231,1,Odor of contraband
5492,10322,1,NULL
5493,10279,1,Condition of parole / probation/ PRCS / mandatory supervision
5494,10435,2,Officer Safety/safety of others
5495,10178,1,NULL
5496,10231,1,Vehicle inventory
5497,10323,1,NULL
5498,10280,1,NULL
5499,10436,1,NULL
5500,10179,1,NULL
5501,10231,1,Visible contraband
5502,10324,1,NULL
5503,10281,1,NULL
5504,10436,2,NULL
5505,10180,1,NULL
5506,10231,2,NULL
5507,10325,1,NULL
5508,10282,1,NULL
5509,10437,1,NULL
5510,10181,1,Evidence of crime
5511,10231,3,NULL
5512,10326,1,NULL
5513,10283,1,NULL
5514,10438,1,NULL
5515,10181,1,Incident to arrest
5516,10231,4,NULL
5517,10327,1,NULL
5518,10284,1,NULL
5519,10438,2,NULL
5520,10181,1,Officer Safety/safety of others
5521,10232,1,Condition of parole / probation/ PRCS / mandatory supervision
5522,10328,1,NULL
5523,10285,1,NULL
5524,10438,3,NULL
5525,10182,1,NULL
5526,10233,1,Officer Safety/safety of others
5527,10329,1,NULL
5528,10286,1,NULL
5529,10439,1,NULL
5530,10233,2,Officer Safety/safety of others
5531,10330,1,NULL
5532,10287,1,NULL
5533,10440,1,Condition of parole / probation/ PRCS / mandatory supervision
5534,10233,3,Officer Safety/safety of others
5535,10234,1,NULL
5536,10235,1,NULL
5537,10236,1,NULL
5538,10237,1,Incident to arrest
5539,10238,1,NULL
5540,10239,1,NULL
5541,10240,1,NULL
5542,10241,1,NULL
5543,10242,1,NULL
5544,10243,1,NULL
5545,10245,1,NULL
5546,10246,1,NULL
5547,10247,1,Consent given
5548,10247,1,Officer Safety/safety of others
5549,10247,1,Suspected weapons
5550,10248,1,NULL
5551,10249,1,NULL
5552,10250,1,NULL
5553,10251,1,NULL
5554,10252,1,NULL
5555,10253,1,NULL
5556,10254,1,Officer Safety/safety of others
5557,10254,2,Condition of parole / probation/ PRCS / mandatory supervision
5558,10254,2,Officer Safety/safety of others
5559,10254,3,Condition of parole / probation/ PRCS / mandatory supervision
5560,10254,3,Officer Safety/safety of others
5561,10255,1,NULL
5562,10255,2,NULL
5563,10256,1,Consent given
5564,10256,1,Officer Safety/safety of others
5565,10257,1,Officer Safety/safety of others
5566,10257,2,Officer Safety/safety of others
5567,10258,1,NULL
5568,10331,1,NULL
5569,10440,1,Consent given
5570,10288,1,NULL
5571,10332,1,NULL
5572,10440,1,Officer Safety/safety of others
5573,10289,1,NULL
5574,10333,1,NULL
5575,10440,2,NULL
5576,10290,1,NULL
5577,10334,1,NULL
5578,10441,1,NULL
5579,10291,1,NULL
5580,10335,1,NULL
5581,10442,1,NULL
5582,10292,1,NULL
5583,10336,1,NULL
5584,10443,1,Incident to arrest
5585,10293,1,NULL
5586,10337,1,NULL
5587,10444,1,NULL
5588,10294,1,NULL
5589,10338,1,NULL
5590,10445,1,NULL
5591,10295,1,Officer Safety/safety of others
5592,10339,1,NULL
5593,10446,1,Consent given
5594,10295,2,Visible contraband
5595,10296,1,NULL
5596,10297,1,NULL
5597,10298,1,Exigent circumstances/emergency
5598,10298,1,Officer Safety/safety of others
5599,10299,1,NULL
5600,10300,1,Consent given
5601,10661,1,Evidence of crime
5602,10661,1,Incident to arrest
5603,10661,1,Officer Safety/safety of others
5604,10661,1,Visible contraband
5605,10662,1,NULL
5606,10664,1,NULL
5607,10665,1,NULL
5608,10666,1,NULL
5609,10667,1,NULL
5610,10668,1,NULL
5611,10669,1,NULL
5612,10670,1,NULL
5613,10534,1,Suspected weapons
5614,10671,1,Search Warrant
5615,10672,1,NULL
5616,10535,1,NULL
5617,10673,1,NULL
5618,10536,1,NULL
5619,10537,1,NULL
5620,10674,1,Incident to arrest
5621,10538,1,NULL
5622,10674,2,Condition of parole / probation/ PRCS / mandatory supervision
5623,10674,3,NULL
5624,10619,1,NULL
5625,10539,1,NULL
5626,10575,1,NULL
5627,10674,4,NULL
5628,10620,1,NULL
5629,10446,1,Officer Safety/safety of others
5630,10540,1,NULL
5631,10576,1,NULL
5632,10739,1,Officer Safety/safety of others
5633,10674,5,NULL
5634,10621,1,NULL
5635,10488,1,NULL
5636,10446,2,Consent given
5637,10541,1,NULL
5638,10577,1,NULL
5639,10740,1,NULL
5640,10674,6,NULL
5641,10622,1,Condition of parole / probation/ PRCS / mandatory supervision
5642,10489,1,NULL
5643,10446,2,Officer Safety/safety of others
5644,10542,1,NULL
5645,10578,1,NULL
5646,10741,1,NULL
5647,10674,7,NULL
5648,10622,2,Officer Safety/safety of others
5649,10490,1,NULL
5650,10446,3,NULL
5651,10543,1,NULL
5652,10578,2,NULL
5653,10742,1,Officer Safety/safety of others
5654,10674,8,NULL
5655,10623,1,Officer Safety/safety of others
5656,10491,1,NULL
5657,10447,1,NULL
5658,10544,1,NULL
5659,10579,1,NULL
5660,10743,1,NULL
5661,10675,1,NULL
5662,10624,1,Officer Safety/safety of others
5663,10492,1,Incident to arrest
5664,10448,1,NULL
5665,10545,1,NULL
5666,10580,1,NULL
5667,10581,1,NULL
5668,10582,1,Condition of parole / probation/ PRCS / mandatory supervision
5669,10582,1,Incident to arrest
5670,10583,1,Condition of parole / probation/ PRCS / mandatory supervision
5671,10584,1,NULL
5672,10585,1,NULL
5673,10586,1,NULL
5674,10587,1,NULL
5675,10588,1,NULL
5676,10589,1,NULL
5677,10590,1,NULL
5678,10591,1,NULL
5679,10592,1,NULL
5680,10594,1,NULL
5681,10595,1,NULL
5682,10596,1,NULL
5683,10597,1,NULL
5684,10598,1,NULL
5685,10599,1,NULL
5686,10600,1,NULL
5687,10601,1,Condition of parole / probation/ PRCS / mandatory supervision
5688,10601,1,Consent given
5689,10601,1,Officer Safety/safety of others
5690,10602,1,NULL
5691,10603,1,NULL
5692,10604,1,NULL
5693,10605,1,NULL
5694,10605,2,NULL
5695,10606,1,Incident to arrest
5696,10607,1,NULL
5697,10608,1,NULL
5698,10609,1,NULL
5699,10610,1,NULL
5700,10611,1,NULL
5701,10612,1,Incident to arrest
5702,10613,1,NULL
5703,10614,1,NULL
5704,10615,1,Consent given
5705,10615,1,Officer Safety/safety of others
5706,10616,1,NULL
5707,10616,2,NULL
5708,10617,1,NULL
5709,10618,1,Officer Safety/safety of others
5710,10676,1,NULL
5711,10546,1,NULL
5712,10449,1,NULL
5713,10676,2,NULL
5714,10546,2,NULL
5715,10450,1,NULL
5716,10677,1,NULL
5717,10547,1,NULL
5718,10451,1,Officer Safety/safety of others
5719,10678,1,NULL
5720,10452,1,NULL
5721,10680,1,NULL
5722,10548,1,Consent given
5723,10453,1,Officer Safety/safety of others
5724,10681,1,NULL
5725,10454,1,Consent given
5726,10682,1,NULL
5727,10548,1,Officer Safety/safety of others
5728,10455,1,NULL
5729,10683,1,NULL
5730,10548,1,Suspected weapons
5731,10456,1,Condition of parole / probation/ PRCS / mandatory supervision
5732,10684,1,NULL
5733,10548,2,Consent given
5734,10685,1,Search Warrant
5735,10456,1,Officer Safety/safety of others
5736,10548,2,Officer Safety/safety of others
5737,10686,1,Search Warrant
5738,10457,1,NULL
5739,10548,2,Suspected weapons
5740,10687,1,Suspected weapons
5741,10458,1,NULL
5742,10549,1,Evidence of crime
5743,10688,1,Search Warrant
5744,10459,1,NULL
5745,10549,1,Incident to arrest
5746,10688,2,Search Warrant
5747,10460,1,NULL
5748,10549,1,Officer Safety/safety of others
5749,10688,3,Search Warrant
5750,10461,1,Incident to arrest
5751,10550,1,NULL
5752,10688,4,NULL
5753,10461,1,Suspected weapons
5754,10550,2,NULL
5755,10688,5,Search Warrant
5756,10462,1,Officer Safety/safety of others
5757,10551,1,Officer Safety/safety of others
5758,10688,6,Search Warrant
5759,10463,1,NULL
5760,10552,1,Incident to arrest
5761,10689,1,Condition of parole / probation/ PRCS / mandatory supervision
5762,10464,1,NULL
5763,10553,1,NULL
5764,10690,1,Condition of parole / probation/ PRCS / mandatory supervision
5765,10465,1,NULL
5766,10554,1,NULL
5767,10691,1,Condition of parole / probation/ PRCS / mandatory supervision
5768,10466,1,Incident to arrest
5769,10555,1,NULL
5770,10691,1,Officer Safety/safety of others
5771,10467,1,NULL
5772,10556,1,NULL
5773,10692,1,NULL
5774,10468,1,NULL
5775,10557,1,NULL
5776,10694,1,Officer Safety/safety of others
5777,10469,1,NULL
5778,10697,1,NULL
5779,10558,1,NULL
5780,10695,1,NULL
5781,10469,2,NULL
5782,10698,1,NULL
5783,10559,1,Consent given
5784,10696,1,NULL
5785,10470,1,NULL
5786,10559,1,Officer Safety/safety of others
5787,10699,1,NULL
5788,10471,1,Officer Safety/safety of others
